mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,spectral_centroid,zcr,chroma_mean,label
-275.79773,24.676119,-52.675274,-23.680029,-55.380566,-10.118112,34.02614,-30.882742,-7.0046625,8.08168,6.661195,13.239898,5.613556,1871.5112437213218,0.09358404820261437,0.2630354,female6
-355.31598,-4.201059,-54.319775,27.220963,-16.923105,-42.503983,-18.153109,-20.968952,-1.0961729,6.2115545,-5.617325,22.33958,1.5661442,2275.074943000316,0.09860744724025974,0.2227435,female6
-358.73596,-22.87294,-29.481972,31.816723,-11.304524,-43.334335,-5.1217527,-15.459594,-14.25307,-3.0077338,-2.0636172,20.348528,-7.0329795,2402.4729823078055,0.05683297821969697,0.23813626,female6
-377.8283,24.465069,-17.708218,-15.375462,-44.593323,-23.846008,16.529795,-14.22472,-17.29441,11.670144,-1.1183002,5.065302,17.976778,1737.6352037596819,0.07299952651515151,0.20261589,female6
-366.38177,18.1365,-11.583664,-17.37154,-24.784075,-12.365224,5.792773,-16.883915,-27.373117,10.765968,-0.21407597,13.474753,0.44730973,1752.3235188724248,0.046732088414634144,0.21156093,female6
-421.72748,59.518,-45.19995,-16.808233,-56.569748,7.585902,35.009964,-28.487432,-9.861029,5.9084597,-0.358151,4.5153484,1.2509931,1710.0212393452953,0.07501329049556213,0.27865884,female6
-409.74814,40.82432,-54.423218,28.808893,-10.766587,-39.178627,-7.9277287,-24.293041,8.379527,2.485098,-12.551193,13.381585,0.6011266,1940.5307259699289,0.07513039649566473,0.219961,female6
-412.6887,-4.664567,-18.999317,55.588688,-0.35029086,-37.417843,8.10446,-13.605572,-22.782997,-14.340063,-9.913248,7.098874,-10.519336,2080.590191478483,0.05062220982142857,0.2509331,female6
-393.11618,61.08533,0.44567555,-3.3767495,-40.333668,-26.336744,24.112123,-10.413994,-19.351753,4.5213366,-14.323147,4.928122,17.443304,1389.1570006960633,0.05784275220788043,0.22812767,female6
-398.2632,48.487953,11.117042,-2.5726833,-11.762875,-2.9500096,22.335344,-13.825993,-30.74924,-15.295109,-12.059607,16.321276,-7.7503557,1420.8506164719622,0.03162606754658385,0.2039659,female6
-421.70224,39.9673,-44.670593,-29.652826,-56.184624,-5.476451,27.951035,-31.238737,-9.781724,13.37044,4.247492,16.101778,2.5534027,1723.117435193988,0.085478515625,0.2410234,female6
-378.5513,10.833006,-54.337585,23.112122,-15.84753,-43.63158,-19.234816,-21.880459,0.00045131898,5.799321,-6.947173,20.770836,2.7024047,2078.5470977227997,0.07673294351708075,0.22930756,female6
-404.978,-16.282387,-29.648819,31.92249,-7.9271927,-47.317818,-5.9874663,-16.509981,-17.680826,-2.6020453,-2.26294,22.326336,-9.476701,2197.055796972577,0.05000119092987805,0.21194185,female6
-381.40118,34.28153,-15.373822,-15.146331,-44.869873,-24.269424,16.905472,-14.625137,-21.073978,12.278619,-4.7791853,8.974534,13.795657,1662.8686621172876,0.062890625,0.20185533,female6
-402.8986,21.528957,-13.085487,-13.011346,-22.49642,-10.121784,3.4006476,-17.820759,-24.566423,9.847961,1.3646613,11.477498,-0.92558503,1547.6762736000703,0.04496922348484848,0.2232503,female6
-362.72192,120.89786,-18.337132,36.318035,-31.547398,3.5809782,24.63462,-37.471935,-25.37925,5.2073865,2.1144667,11.204191,-2.492034,1533.191583923855,0.0470925510519802,0.3297464,female6
-333.6349,126.5433,-52.514156,47.980064,-16.60212,-1.3830547,11.480019,-37.302925,-19.632254,8.055201,5.469167,3.6031582,0.34815186,1617.3326854187474,0.06194694674744898,0.32247064,female6
-311.87994,103.99477,-47.078102,73.91155,1.5424291,-16.778332,-6.478884,-18.167797,-7.1797385,-7.3134027,-2.9055624,7.39439,12.189404,1750.9038363727009,0.057275142766497464,0.3204495,female6
-316.1906,131.41174,-30.735115,39.23444,-28.917633,4.539557,21.64019,-30.74545,-19.941689,7.3390174,8.830592,6.732781,-2.9347339,1462.1218104248248,0.04700839642396907,0.3216697,female6
-308.45667,125.022354,-29.022083,43.605423,-26.924591,3.4754353,22.361814,-35.856464,-21.612217,7.3713074,4.985221,8.974018,-4.390524,1546.0817902661856,0.05094319252512563,0.34495035,female6
-341.11774,38.091652,-51.373478,-16.57633,-60.905296,-24.019854,48.75748,-31.779472,-10.436047,-0.20124023,-10.765089,7.473813,8.766044,2047.5577165530296,0.08812351490495392,0.22314982,female6
-350.79916,29.992386,-74.68204,15.745825,-14.538231,-42.89861,-0.35020012,-31.777693,9.80032,11.529099,-12.133478,3.4197648,-0.25125048,2086.580417359106,0.08458234261775362,0.2161091,female6
-349.02725,-15.194433,-29.218914,52.740276,2.6296325,-45.36292,2.2483735,-18.369728,-24.186205,-16.179392,-20.534718,11.476401,-10.873755,2428.0433019954276,0.06601539303741093,0.18212223,female6
-357.9525,36.325832,-12.413032,-7.11186,-44.713818,-30.868244,22.708984,-15.092562,-16.54803,0.9131175,-15.780775,-2.7402635,20.0046,1716.8695708547723,0.07877269727454338,0.1883485,female6
-379.82147,24.175564,0.98619854,-9.760524,-14.887848,-9.236074,13.98761,-16.170233,-39.686626,-9.665258,-19.487068,11.770864,-0.7183789,1593.87036436391,0.03931371716485507,0.16775641,female6
-370.7445,25.97408,-53.227173,-21.738031,-58.4619,-21.666409,38.594933,-31.414,-12.293716,13.966107,-1.741356,14.462236,6.4684577,1976.447027519784,0.09276636096014493,0.21988729,female6
-360.7412,-5.0066624,-51.839348,22.77225,-8.318962,-42.856827,-12.150935,-23.037104,-2.7186952,8.25281,-8.366755,18.93996,0.5244039,2216.1229151228436,0.08697601963746224,0.18689345,female6
-365.7893,-16.92351,-37.34374,25.20226,-12.089961,-43.660973,-8.667278,-18.509369,-8.161619,0.83595103,-4.533033,22.71012,-5.0115695,2329.365621516077,0.06387114653716217,0.2018175,female6
-374.99005,20.75806,-22.32306,-20.465044,-48.909195,-30.681005,25.084972,-18.958244,-17.140078,14.434272,-7.1657367,11.929836,16.301968,1898.4100918637198,0.08298735378840782,0.17889419,female6
-384.63016,17.666218,-13.166099,-20.056353,-26.408724,-19.14456,10.317955,-21.912361,-30.35981,9.33256,-6.2739363,18.0486,4.2202244,1716.6763648897015,0.04741122617894057,0.18555461,female6
-413.77298,67.22328,-40.575874,-25.591213,-56.331116,-12.306049,39.53242,-25.002033,-13.263831,-2.5869112,-5.951581,10.445408,12.724438,1492.761516251679,0.08015820757403189,0.220365,female6
-361.03714,49.462814,-64.41955,9.011476,-16.345541,-41.263985,-6.9990883,-28.012455,10.340254,5.226425,-11.1396055,3.1767998,0.64312255,1828.2748975852585,0.07709418402777778,0.19761185,female6
-380.63098,-1.1156199,-30.49301,49.048462,3.728363,-41.6295,0.031216694,-16.398272,-23.133778,-18.373186,-18.509157,11.305312,-9.064643,2096.5755409747003,0.05408066969651442,0.18423465,female6
-379.85464,45.724247,-11.728797,-6.917863,-46.941914,-31.92213,28.321402,-17.708744,-19.9534,2.4768138,-21.290052,1.1048127,16.795021,1592.4816889147487,0.06971505972055289,0.18961224,female6
-390.15488,38.631283,3.148108,-8.796621,-14.853008,-5.383038,13.303328,-15.14719,-33.82206,-11.403185,-19.127192,10.205254,-3.7477956,1465.6452853994135,0.03664841018356643,0.19106206,female6
-480.15204,33.547325,-40.462284,-20.79888,-55.238777,-11.356527,31.835588,-25.436275,-11.466921,12.317175,1.9420148,21.375652,9.4032,1723.6310721191903,0.0865896267361111,0.20659044,female6
-474.5819,6.5968876,-39.05723,20.615997,-12.667489,-34.863552,-12.703114,-22.852016,-5.7396903,15.322537,-3.6472087,19.089762,2.6926243,2019.7492121753662,0.0701561643366228,0.19827683,female6
-493.23325,3.7090456,-30.835022,31.076962,-15.786983,-33.337288,-6.8622403,-19.58017,-9.278275,1.9510354,0.3992582,21.852457,-3.0702245,1829.6969714026704,0.05501665387834821,0.18437484,female6
-502.4808,35.205902,-18.498333,-10.869518,-47.316456,-26.949097,20.65034,-20.043283,-13.343531,18.273718,-2.3677075,16.90481,16.813408,1523.999118167153,0.07609383436825054,0.19443955,female6
-498.15305,34.949745,-12.277667,-12.689913,-25.950672,-15.586678,8.135545,-21.445602,-25.066511,8.6324835,0.90659887,21.693554,3.5635135,1348.5423390020078,0.04847873263888889,0.18740262,female6
-435.31253,59.898457,-53.80408,-9.881601,-60.35665,14.661443,34.5807,-27.766327,-5.883811,1.5941147,-4.0770893,3.3451142,6.968979,1706.0883972958409,0.0812003512342437,0.25057054,female6
-370.79358,37.281307,-70.11555,16.5578,-34.917103,-25.277716,4.1868644,-13.971933,22.718092,-11.805771,-10.715718,2.1423466,-2.515368,1962.9012315435511,0.08103376116071428,0.19435665,female6
-440.3835,-14.727119,-3.8138955,66.85913,-23.676908,-25.505894,11.199634,-27.487165,-16.521143,-18.440918,0.60960495,-6.1250443,-8.048622,2346.020188286437,0.04951695033482143,0.19925916,female6
-430.94812,63.396046,-7.7978516,-12.431654,-73.94852,-17.294506,25.579748,-17.573988,-4.056479,-4.1411924,-11.250258,3.9855006,17.211962,1410.332869715174,0.06809881235986547,0.20615837,female6
-446.47504,43.059696,16.192705,-1.2371178,-30.971043,5.0394154,15.858475,-16.919266,-18.320917,-16.249321,-13.464355,8.595367,-1.5510792,1358.6731960092536,0.034196895649779735,0.18899344,female6
-326.1433,46.536045,-57.71554,-15.224276,-65.888,-12.144918,45.210716,-28.015295,-9.086829,-4.910927,-10.478883,3.3518233,7.7666717,1850.305891210202,0.08954723011363637,0.2473991,female6
-313.3107,24.096014,-57.557926,35.03755,-6.711535,-44.12484,-12.051028,-25.904778,1.3656433,-6.2130494,-17.792181,9.790315,-0.31367043,2031.3411175668334,0.09375,0.21487504,female6
-343.76212,-15.352825,-26.324802,54.224606,-1.6753291,-38.323143,2.2222266,-16.11136,-21.526264,-21.145159,-15.509423,12.824952,-16.94242,2366.5957742510345,0.05608928159594096,0.19315086,female6
-368.34256,52.81556,-9.134306,-1.4337137,-49.679504,-28.51679,22.992939,-14.012198,-15.797489,2.3792205,-16.441666,-3.3043163,16.237894,1472.4158974513907,0.07149147727272727,0.1972776,female6
-366.06082,39.544155,9.293054,-4.7023025,-19.2798,-4.681974,20.85531,-13.261894,-30.043526,-8.043728,-26.155577,14.817308,-6.0850544,1666.9752010096106,0.036739197879061374,0.19684368,female6
-375.75558,73.597755,-60.752235,-27.159767,-87.93123,29.451923,29.185228,-14.7558975,4.0250525,-3.9471478,10.225313,-10.572435,12.5462885,1929.686626931157,0.09564079122340426,0.28765368,female6
-353.29303,21.687746,-77.144,-1.1676793,-45.423393,-9.833131,-7.562538,7.322602,22.844168,-2.0080318,-3.157339,-14.357479,12.666621,2253.3141230512383,0.10072273224708171,0.21591784,female6
-477.7916,9.318929,-18.329044,74.04488,-32.02865,-19.867159,1.5467547,-15.211218,-25.431376,-13.201465,9.313865,-9.267525,13.327894,2169.7749175382974,0.06414012419871795,0.21184142,female6
-388.40338,73.513855,-10.076435,-21.709276,-95.84866,-3.451179,16.88089,-20.518349,1.6273893,-4.4819446,1.1480289,1.7952576,22.965466,1611.8224224994476,0.0715647587159864,0.19300185,female6
-470.6233,50.749462,23.693365,-2.773704,-64.85931,11.9967165,-7.9445887,-11.701333,-4.9386096,-24.232193,-5.1566396,-1.7589589,12.046014,1475.159186455761,0.04016534213362069,0.2166967,female6
-389.4333,47.072872,-78.67021,-2.20503,-44.908344,8.970291,35.600273,-8.264876,-16.435259,37.235416,-11.293681,6.960541,-3.1515553,1952.7501946068924,0.08798197013180271,0.2751102,female7
-385.29776,11.215019,-67.90095,32.81313,-12.538154,-37.14366,10.710064,-0.23728101,8.4815445,19.516476,-12.705518,19.479834,-5.9387903,2412.1071668924724,0.1187009981094306,0.2096084,female7
-447.7355,-17.03977,-0.33683297,54.67207,-9.455884,-31.337809,36.246006,-15.237569,-22.582054,1.702141,0.59265286,6.968825,-19.268463,2862.499745574687,0.12286225982773852,0.2075359,female7
-434.56393,62.742844,-48.935184,-1.5204438,-58.278904,-8.764312,43.42564,-8.27751,-11.681461,22.30312,-9.508377,8.912388,15.29371,1700.0242996789527,0.09092183632425743,0.21961723,female7
-475.2426,34.780304,10.7683735,8.892232,-26.092783,-8.411295,19.28128,-6.859817,-15.033352,6.03238,-24.169086,2.6057837,3.0728226,1570.2830090495793,0.04801485655737705,0.1709862,female7
-484.66595,89.59099,-30.1922,-18.319921,-40.167404,13.022449,29.972956,-7.279197,-16.87112,11.197018,2.749726,-0.6540335,8.852351,1319.6465261462931,0.06766598501175548,0.22986172,female7
-462.06787,38.244858,-22.384733,24.360987,7.4397283,-20.100752,-5.8609376,-4.2137985,-0.836566,-5.018754,-9.437529,5.6857114,6.7382336,1931.0749748181358,0.04856442414688427,0.1940499,female7
-518.59094,28.195147,7.184502,48.29422,11.564557,-17.514032,7.9458485,6.4395027,-22.156315,-12.384214,-9.0327635,0.5670649,-9.608571,1736.5976286751545,0.04150242211246201,0.2033803,female7
-523.3134,82.62902,20.128925,-5.3590593,-34.835842,-14.092266,12.700994,1.0341725,-4.051804,-2.1388633,-12.61806,-5.3436446,8.872267,1001.5021079822948,0.05270064504523026,0.18394008,female7
-566.1896,102.9455,29.101725,-12.939483,-15.373681,5.789444,21.257065,2.4380035,-9.441314,-11.024611,-14.552724,-4.4487286,-1.8947289,988.2150033183798,0.03717656966743119,0.20228319,female7
-376.38388,63.035484,-52.878025,-11.967725,-50.858692,-9.673535,41.83205,-19.527494,-23.296698,7.591456,-14.183794,11.708275,-1.0652399,1825.067595910867,0.08518915591032608,0.26660734,female7
-415.60114,28.9798,-37.201756,34.938354,9.901145,-33.167824,-3.9383004,-10.733555,-9.233214,-3.5275242,-17.275883,9.597662,-3.9011674,2170.200605551957,0.076904296875,0.26751602,female7
-425.43915,12.854677,-26.958677,50.764137,12.050315,-29.894827,6.118487,-7.2887893,-20.579582,-14.19242,-15.111634,1.6743141,-10.989619,2073.444321044347,0.04903117264851485,0.24869154,female7
-399.33154,53.99574,-0.35103145,1.01637,-38.85884,-28.15191,16.128304,-9.076079,-8.74947,4.2863407,-15.301083,-10.99836,5.4432545,1388.9746298813027,0.054631551106770836,0.22544421,female7
-440.9213,65.79719,12.046814,-1.5252621,-19.587683,-12.14676,14.784395,-4.4478674,-15.067439,-1.8153559,-16.578106,-7.5856633,-2.0702116,1001.072534142322,0.03037875306372549,0.24682128,female7
-314.4947,48.830776,-37.086384,-18.894848,-42.552105,-0.50778836,29.879913,-10.045005,-22.00522,8.347902,4.39418,14.79521,14.404945,1573.007107750777,0.09217616489955358,0.22541372,female7
-400.7844,19.758219,-38.190887,15.101021,-0.70416754,-30.27995,-4.641186,-4.881215,-10.230985,-6.1190643,-5.0605264,12.3506155,7.5544076,1894.0356646165994,0.06268366542431193,0.23171428,female7
-416.88977,17.812958,-36.913376,26.59317,-0.92625356,-36.660847,0.113973126,-1.6550173,-15.596509,-12.431577,-2.372878,13.303619,3.70604,1848.504416888804,0.05099516369047619,0.21485668,female7
-441.0849,49.285828,-13.512179,-12.472966,-44.07896,-18.854397,22.97359,-4.6656737,-17.214458,0.22583336,-8.49793,5.7162313,22.542467,1347.2145799027446,0.07114626326650944,0.23351945,female7
-442.52908,47.305035,-6.5633836,-13.747487,-31.074593,-13.560465,15.94901,-4.0551744,-17.506136,-2.7068856,-6.83209,6.155612,16.207924,1162.022743108216,0.055646778207964605,0.23054801,female7
-465.95837,76.371414,-31.032213,-19.031961,-38.982063,6.383953,36.287453,-6.4699845,-18.694267,6.632965,-5.108319,4.4484496,4.784128,1468.9676858410935,0.06948042889030612,0.23632193,female7
-493.01715,40.987186,-24.50627,36.214634,18.69349,-24.944094,-4.974143,1.6474286,-13.025084,-7.3539495,-14.360723,6.1910963,-1.5606719,1922.6850158324567,0.0549292703276699,0.24863772,female7
-480.78174,28.158789,-16.366709,41.318424,15.215666,-23.82876,0.4761698,3.4991865,-18.046938,-17.16297,-12.803981,4.4044514,-9.106909,1785.7575713025335,0.04497169961734694,0.23565674,female7
-481.54742,72.79086,8.213148,0.50159854,-43.59369,-24.249317,18.591696,-5.583261,-8.300643,3.4093797,-19.91241,-9.091655,5.7543817,1262.0884743482586,0.05299084595959596,0.22355339,female7
-505.37012,76.59831,13.123345,-2.4619644,-23.357224,-10.395343,19.366262,-1.9561051,-11.692641,-4.7494984,-19.883669,-7.4763713,-3.7271614,1126.0314636359753,0.033776736953883495,0.22879407,female7
-473.34174,57.208557,-26.286871,-24.709143,-37.767227,2.5123973,30.605038,-7.7562547,-19.102268,5.3117323,2.2866495,16.873638,19.627785,1403.0641262083795,0.08665452561936937,0.22652641,female7
-435.91684,26.711334,-30.732704,13.264327,-1.5568053,-26.390162,-6.944352,-2.317757,-10.001428,-5.6827087,1.0304418,13.676246,9.183493,1752.7484605561547,0.05321837308114035,0.2151907,female7
-438.93997,27.744385,-30.66224,19.914675,-2.0404067,-30.26209,-3.4902928,-2.798463,-11.482283,-12.061108,2.0848763,11.768442,4.3838916,1613.4182423436257,0.046407063802083336,0.19767761,female7
-443.68616,49.52441,-5.0667048,-13.095377,-31.875364,-14.080586,13.147849,-3.8453498,-8.520639,-0.49470055,-5.3604546,3.727455,12.890022,1159.0178628699541,0.06284759004237288,0.19460663,female7
-446.8941,54.517918,3.2467327,-20.90791,-25.389791,-7.8401437,8.295473,-2.1585867,-9.359341,-5.2501545,-1.4703232,5.331589,12.156113,933.0910889610547,0.05166263903601695,0.17984085,female7
-400.8475,129.88268,9.62841,2.0325723,-11.369793,9.877491,-1.9497954,-8.558876,-10.278695,-14.695826,-7.7140703,2.7520218,-4.0967846,1288.1445631136246,0.04237196180555555,0.35198385,female7
-423.09665,129.26175,17.16244,3.6301572,-8.082655,14.336623,2.8831787,-5.417175,-15.560263,-19.769457,-2.7129505,4.8971753,-4.345182,1287.480034747219,0.03771303072257384,0.35039487,female7
-375.83234,117.52629,23.192204,-15.512529,-3.9159648,16.462072,-2.8631434,-10.880427,-15.937686,-20.42712,-1.340272,2.2705636,-1.8320533,1703.839680286475,0.04424176897321429,0.3000085,female7
-398.8945,128.57593,14.605283,-2.2271273,-18.15408,8.646059,1.0738987,-4.9330697,-12.225884,-17.789858,-7.1195183,2.6446302,-6.4858756,1371.8994594844985,0.03887021225110619,0.30381554,female7
-401.20026,117.040634,17.554432,-8.562717,-15.224826,6.9891753,4.458872,-7.2227936,-8.949639,-14.435877,-11.205813,0.41451585,-4.369264,1536.396216957466,0.04341087531094527,0.27821964,female7
-413.36588,59.17462,-45.699955,-11.565659,-46.964108,-7.377799,39.23605,-14.118383,-19.065224,6.8541403,-6.499422,6.538741,8.534591,1703.719165437687,0.08372492522689769,0.26723707,female7
-422.2372,26.292688,-55.85306,40.725605,8.550678,-28.17274,-10.6360035,-21.754507,-6.704165,8.033125,-15.567696,7.5566587,3.7274873,2126.8057176491893,0.08711000707928802,0.23296088,female7
-410.98425,0.77334386,-37.68655,56.240055,8.092187,-24.127792,0.9296922,-7.3442855,-16.917086,-10.259558,-12.673522,9.21596,-7.046826,2169.08928048081,0.053520114942528736,0.20268326,female7
-469.6399,62.098694,0.34098825,10.805267,-39.35328,-30.90801,18.107693,-8.850348,-9.523062,13.411245,-7.9137144,-7.927548,3.95418,1286.7720681821993,0.0541131344833815,0.19112633,female7
-473.04074,52.9318,1.6935602,9.127609,-22.699827,-10.894421,18.509172,-6.20601,-15.412266,-4.1990485,-18.003664,-4.2824736,1.2745866,1134.565687030917,0.04044927552688953,0.18048838,female7
-401.84134,40.78823,-50.01197,-7.5125194,-43.537094,-10.228129,31.966162,-14.822778,-20.45893,12.470558,-1.1487055,11.262101,18.23863,1743.5968235140529,0.09238195836370262,0.20749255,female7
-401.6589,11.689892,-57.78371,31.787346,-2.876247,-30.833902,-7.9748635,-9.412827,-6.1666293,3.5978737,-8.4265175,13.851116,11.886616,2097.102703536798,0.08806138231575145,0.21634583,female7
-404.04773,1.3123134,-50.409134,37.046913,-1.8882898,-30.685549,-4.601733,-11.639543,-8.885151,-3.4635715,-4.0600514,15.217107,6.67554,2094.3535916844025,0.07464014340753425,0.18878801,female7
-432.57516,35.762924,-29.512522,-2.935335,-45.062572,-19.477652,25.353304,-6.5574217,-17.020628,8.1813,-7.0197067,5.222331,24.239048,1579.252096211454,0.08027432260196375,0.20250964,female7
